ano;mes;NU_IDENTIFICADOR;nome_unidade;endereco;municipio;uf;IBGE;a1;a1ma;a1mb;a1mc;a1md;a1me;a1fa;a1fb;a1fc;a1fd;a1fe;b1;b2;b3;c1;c2;d1;IBGE7;populacao_total;porte_municipio
2025;4;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;140.0;0.0;2.0;40.0;62.0;3.0;0.0;0.0;19.0;13.0;1.0;49.0;52.0;14.0;2.0;7.0;1837.0;3519071;236641;4
2025;5;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;126.0;0.0;1.0;42.0;57.0;3.0;0.0;0.0;12.0;11.0;0.0;59.0;44.0;11.0;5.0;9.0;1498.0;3519071;236641;4
2025;6;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;155.0;0.0;2.0;50.0;74.0;4.0;0.0;0.0;14.0;11.0;0.0;71.0;60.0;24.0;10.0;11.0;1793.0;3519071;236641;4
2025;7;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;153.0;0.0;1.0;56.0;63.0;4.0;0.0;0.0;18.0;11.0;0.0;82.0;76.0;16.0;4.0;10.0;2047.0;3519071;236641;4
2025;8;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;156.0;0.0;0.0;56.0;70.0;4.0;0.0;0.0;14.0;11.0;1.0;78.0;71.0;27.0;5.0;12.0;2178.0;3519071;236641;4
2025;9;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;158.0;0.0;1.0;52.0;73.0;6.0;0.0;0.0;14.0;11.0;1.0;100.0;82.0;13.0;8.0;5.0;2438.0;3519071;236641;4
2025;10;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;158.0;0.0;1.0;52.0;69.0;8.0;0.0;0.0;19.0;8.0;1.0;85.0;81.0;18.0;1.0;9.0;2039.0;3519071;236641;4
2025;11;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;157.0;0.0;1.0;43.0;83.0;8.0;0.0;0.0;14.0;7.0;1.0;64.0;94.0;21.0;3.0;13.0;2184.0;3519071;236641;4
2025;12;35190798184;CENTRO POP;Maria Bernanrdes 505   Remanso Campineiro;HORTOLANDIA;SP;351907;116.0;0.0;1.0;50.0;40.0;5.0;0.0;0.0;12.0;7.0;1.0;45.0;65.0;14.0;2.0;5.0;1323.0;3519071;236641;4
2025;1;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;39.0;0.0;0.0;25.0;8.0;0.0;0.0;0.0;5.0;1.0;0.0;36.0;12.0;3.0;0.0;0.0;39.0;3522109;112476;4
2025;2;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;82.0;0.0;0.0;36.0;32.0;4.0;0.0;0.0;6.0;4.0;0.0;75.0;51.0;2.0;0.0;0.0;88.0;3522109;112476;4
2025;3;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;109.0;0.0;0.0;51.0;39.0;4.0;0.0;0.0;8.0;7.0;0.0;67.0;15.0;8.0;0.0;0.0;117.0;3522109;112476;4
2025;4;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;32.0;0.0;0.0;18.0;8.0;2.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;150.0;3522109;112476;4
2025;5;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;59.0;0.0;0.0;26.0;27.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;34.0;0.0;0.0;1.0;110.0;3522109;112476;4
2025;6;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;37.0;0.0;0.0;19.0;11.0;1.0;0.0;0.0;2.0;4.0;0.0;5.0;22.0;1.0;0.0;0.0;67.0;3522109;112476;4
2025;7;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;43.0;0.0;0.0;21.0;15.0;1.0;0.0;0.0;3.0;2.0;1.0;16.0;29.0;0.0;0.0;1.0;68.0;3522109;112476;4
2025;8;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;47.0;1.0;0.0;17.0;22.0;2.0;0.0;0.0;1.0;4.0;0.0;18.0;27.0;1.0;0.0;0.0;69.0;3522109;112476;4
2025;9;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;53.0;0.0;0.0;20.0;20.0;3.0;0.0;0.0;9.0;1.0;0.0;17.0;40.0;0.0;0.0;0.0;81.0;3522109;112476;4
2025;10;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;54.0;0.0;0.0;26.0;19.0;2.0;0.0;0.0;3.0;4.0;0.0;20.0;39.0;1.0;0.0;0.0;93.0;3522109;112476;4
2025;11;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;42.0;1.0;0.0;16.0;19.0;1.0;0.0;0.0;1.0;4.0;0.0;12.0;35.0;1.0;0.0;0.0;74.0;3522109;112476;4
2025;12;35221098125;CENTRO POP;Victor Meireles  51   Belas Artes;ITANHAEM;SP;352210;35.0;0.0;0.0;20.0;11.0;3.0;0.0;0.0;0.0;1.0;0.0;15.0;28.0;3.0;0.0;0.0;42.0;3522109;112476;4
2025;1;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;174.0;0.0;0.0;87.0;68.0;5.0;0.0;0.0;9.0;5.0;0.0;64.0;103.0;5.0;3.0;1.0;861.0;3522505;232297;4
2025;2;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;140.0;0.0;0.0;68.0;56.0;4.0;0.0;0.0;5.0;7.0;0.0;91.0;83.0;5.0;0.0;0.0;691.0;3522505;232297;4
2025;3;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;153.0;0.0;0.0;84.0;54.0;4.0;0.0;0.0;9.0;2.0;0.0;130.0;93.0;7.0;0.0;0.0;634.0;3522505;232297;4
2025;4;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;149.0;0.0;0.0;80.0;55.0;2.0;0.0;0.0;6.0;5.0;1.0;90.0;81.0;11.0;0.0;0.0;676.0;3522505;232297;4
2025;5;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;134.0;0.0;1.0;67.0;51.0;4.0;0.0;0.0;6.0;4.0;1.0;86.0;64.0;11.0;0.0;0.0;719.0;3522505;232297;4
2025;6;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;134.0;0.0;0.0;70.0;47.0;8.0;0.0;0.0;5.0;3.0;1.0;110.0;74.0;12.0;0.0;0.0;534.0;3522505;232297;4
2025;7;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;122.0;0.0;0.0;59.0;50.0;5.0;0.0;0.0;4.0;3.0;1.0;107.0;60.0;13.0;0.0;2.0;784.0;3522505;232297;4
2025;10;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;122.0;0.0;0.0;55.0;54.0;5.0;0.0;0.0;4.0;4.0;0.0;99.0;69.0;15.0;0.0;2.0;580.0;3522505;232297;4
2025;11;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;124.0;0.0;0.0;56.0;57.0;7.0;0.0;0.0;3.0;1.0;0.0;110.0;36.0;14.0;0.0;0.0;663.0;3522505;232297;4
2025;12;35225097904;CENTRO POP ITAPEVI;RUBENS CARAMEZ 1075   VILA AURORA;ITAPEVI;SP;352250;113.0;0.0;0.0;44.0;48.0;7.0;0.0;0.0;5.0;9.0;0.0;103.0;41.0;12.0;1.0;0.0;625.0;3522505;232297;4
2025;8;35226098198;CENTRO POP;Dorothea de Freitas 33   Loteamento João de Barros;ITAPIRA;SP;352260;12.0;0.0;0.0;2.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;3522604;72022;3
2025;9;35226098198;CENTRO POP;Dorothea de Freitas 33   Loteamento João de Barros;ITAPIRA;SP;352260;21.0;0.0;0.0;4.0;15.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;30.0;3522604;72022;3
2025;10;35226098198;CENTRO POP;Dorothea de Freitas 33   Loteamento João de Barros;ITAPIRA;SP;352260;30.0;0.0;0.0;4.0;19.0;4.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;52.0;3522604;72022;3
2025;11;35226098198;CENTRO POP;Dorothea de Freitas 33   Loteamento João de Barros;ITAPIRA;SP;352260;24.0;0.0;0.0;4.0;14.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;70.0;3522604;72022;3
2025;12;35226098198;CENTRO POP;Dorothea de Freitas 33   Loteamento João de Barros;ITAPIRA;SP;352260;25.0;0.0;0.0;5.0;15.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;61.0;3522604;72022;3
2025;1;35231098085;CENTRO POP;Rua João Barbosa de Morais 994   vila Zeferina;ITAQUAQUECETUBA;SP;352310;140.0;0.0;5.0;59.0;56.0;6.0;5.0;0.0;3.0;6.0;0.0;94.0;20.0;8.0;1.0;4.0;2464.0;3523107;369275;4
2025;2;35231098085;CENTRO POP;Rua João Barbosa de Morais 994   vila Zeferina;ITAQUAQUECETUBA;SP;352310;111.0;1.0;0.0;53.0;36.0;7.0;0.0;0.0;5.0;7.0;2.0;88.0;17.0;8.0;1.0;2.0;2215.0;3523107;369275;4
2025;3;35231098085;CENTRO POP;Rua João Barbosa de Morais 994   vila Zeferina;ITAQUAQUECETUBA;SP;352310;127.0;0.0;0.0;62.0;49.0;5.0;0.0;0.0;2.0;9.0;0.0;104.0;13.0;6.0;0.0;2.0;2130.0;3523107;369275;4
2025;4;35231098085;CENTRO POP;Rua João Barbosa de Morais 994   vila Zeferina;ITAQUAQUECETUBA;SP;352310;105.0;0.0;0.0;43.0;45.0;2.0;0.0;0.0;5.0;10.0;0.0;63.0;4.0;10.0;1.0;1.0;2165.0;3523107;369275;4
2025;5;35231098085;CENTRO POP;TRANCREDO NEVES  137   ESTAÇÃO;ITAQUAQUECETUBA;SP;352310;136.0;1.0;0.0;48.0;65.0;4.0;0.0;0.0;6.0;10.0;2.0;84.0;25.0;9.0;2.0;5.0;2632.0;3523107;369275;4
2025;6;35231098085;CENTRO POP;TRANCREDO NEVES  137   ESTAÇÃO;ITAQUAQUECETUBA;SP;352310;131.0;0.0;0.0;55.0;57.0;4.0;0.0;0.0;4.0;11.0;0.0;102.0;14.0;8.0;0.0;2.0;2411.0;3523107;369275;4
2025;7;35231098085;CENTRO POP;TRANCREDO NEVES  137   ESTAÇÃO;ITAQUAQUECETUBA;SP;352310;195.0;0.0;0.0;75.0;87.0;3.0;0.0;0.0;12.0;18.0;0.0;116.0;28.0;11.0;3.0;6.0;2702.0;3523107;369275;4
2025;8;35231098085;CENTRO POP;TRANCREDO NEVES  137   ESTAÇÃO;ITAQUAQUECETUBA;SP;352310;169.0;0.0;0.0;62.0;85.0;4.0;1.0;0.0;9.0;7.0;1.0;82.0;20.0;10.0;2.0;6.0;2684.0;3523107;369275;4
2025;9;35231098085;CENTRO POP;TRANCREDO NEVES  137   ESTAÇÃO;ITAQUAQUECETUBA;SP;352310;171.0;0.0;0.0;73.0;72.0;4.0;0.0;0.0;6.0;15.0;1.0;113.0;21.0;12.0;0.0;4.0;2919.0;3523107;369275;4
2025;10;35231098085;CENTRO POP;TRANCREDO NEVES  137   ESTAÇÃO;ITAQUAQUECETUBA;SP;352310;149.0;1.0;0.0;75.0;53.0;4.0;0.0;0.0;8.0;8.0;0.0;93.0;17.0;14.0;1.0;1.0;2657.0;3523107;369275;4
2025;11;35231098085;CENTRO POP;TRANCREDO NEVES  137   ESTAÇÃO;ITAQUAQUECETUBA;SP;352310;119.0;0.0;0.0;57.0;38.0;6.0;0.0;0.0;6.0;11.0;1.0;75.0;15.0;15.0;0.0;3.0;2501.0;3523107;369275;4
2025;12;35231098085;CENTRO POP;TRANCREDO NEVES  137   ESTAÇÃO;ITAQUAQUECETUBA;SP;352310;118.0;1.0;0.0;46.0;48.0;4.0;0.0;0.0;5.0;14.0;0.0;76.0;26.0;12.0;3.0;8.0;3024.0;3523107;369275;4
2025;1;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;259.0;0.0;1.0;102.0;114.0;15.0;0.0;0.0;6.0;18.0;3.0;243.0;166.0;11.0;2.0;13.0;925.0;3523909;168240;4
2025;2;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;196.0;0.0;1.0;76.0;91.0;12.0;0.0;0.0;8.0;6.0;2.0;191.0;129.0;7.0;1.0;9.0;785.0;3523909;168240;4
2025;3;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;211.0;1.0;1.0;71.0;102.0;14.0;0.0;0.0;10.0;10.0;2.0;198.0;125.0;10.0;3.0;4.0;649.0;3523909;168240;4
2025;4;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;209.0;0.0;0.0;80.0;95.0;17.0;0.0;0.0;7.0;8.0;2.0;197.0;113.0;8.0;2.0;3.0;719.0;3523909;168240;4
2025;5;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;228.0;0.0;0.0;78.0;112.0;20.0;0.0;0.0;10.0;7.0;1.0;215.0;160.0;11.0;2.0;4.0;752.0;3523909;168240;4
2025;6;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;225.0;1.0;0.0;77.0;112.0;16.0;1.0;0.0;8.0;10.0;0.0;208.0;126.0;11.0;4.0;11.0;652.0;3523909;168240;4
2025;7;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;228.0;0.0;0.0;82.0;100.0;28.0;0.0;0.0;8.0;10.0;0.0;216.0;146.0;8.0;0.0;12.0;885.0;3523909;168240;4
2025;8;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;194.0;1.0;0.0;58.0;98.0;19.0;0.0;0.0;6.0;11.0;1.0;184.0;114.0;7.0;2.0;8.0;842.0;3523909;168240;4
2025;9;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;210.0;0.0;0.0;75.0;98.0;16.0;0.0;0.0;10.0;10.0;1.0;199.0;131.0;7.0;0.0;4.0;929.0;3523909;168240;4
2025;10;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;230.0;0.0;0.0;75.0;118.0;14.0;0.0;0.0;10.0;12.0;1.0;216.0;152.0;7.0;0.0;16.0;888.0;3523909;168240;4
2025;11;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;222.0;1.0;1.0;77.0;106.0;16.0;0.0;0.0;11.0;9.0;1.0;205.0;124.0;13.0;0.0;2.0;824.0;3523909;168240;4
2025;12;35239097720;CENTRO POP  MARCELO APARECIDO DE OLIVEIRA;GOIAS 180   BAIRRO BRASIL;ITU;SP;352390;177.0;0.0;0.0;61.0;86.0;14.0;0.0;1.0;10.0;5.0;0.0;163.0;95.0;9.0;2.0;16.0;569.0;3523909;168240;4
2025;1;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;59.0;0.0;0.0;23.0;18.0;7.0;0.0;0.0;7.0;2.0;2.0;40.0;9.0;10.0;2.0;5.0;158.0;3524402;240275;4
2025;2;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;82.0;0.0;0.0;34.0;27.0;6.0;0.0;0.0;8.0;5.0;2.0;62.0;7.0;13.0;6.0;5.0;158.0;3524402;240275;4
2025;3;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;89.0;0.0;0.0;37.0;29.0;8.0;0.0;0.0;8.0;5.0;2.0;72.0;8.0;9.0;0.0;7.0;131.0;3524402;240275;4
2025;4;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;93.0;0.0;0.0;30.0;39.0;9.0;0.0;0.0;7.0;6.0;2.0;50.0;2.0;7.0;3.0;6.0;161.0;3524402;240275;4
2025;5;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;87.0;0.0;0.0;27.0;37.0;9.0;0.0;0.0;6.0;7.0;1.0;64.0;6.0;7.0;3.0;14.0;173.0;3524402;240275;4
2025;6;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;93.0;0.0;0.0;27.0;35.0;13.0;0.0;0.0;10.0;6.0;2.0;61.0;8.0;11.0;2.0;11.0;111.0;3524402;240275;4
2025;7;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;86.0;0.0;0.0;43.0;24.0;7.0;0.0;0.0;5.0;6.0;1.0;61.0;5.0;3.0;3.0;10.0;107.0;3524402;240275;4
2025;8;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;85.0;0.0;0.0;26.0;39.0;6.0;0.0;0.0;6.0;7.0;1.0;51.0;3.0;4.0;3.0;7.0;138.0;3524402;240275;4
2025;9;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;90.0;0.0;0.0;24.0;41.0;12.0;0.0;0.0;6.0;5.0;2.0;57.0;9.0;10.0;2.0;4.0;162.0;3524402;240275;4
2025;10;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;111.0;0.0;0.0;28.0;54.0;13.0;0.0;0.0;7.0;8.0;1.0;56.0;5.0;5.0;3.0;12.0;170.0;3524402;240275;4
2025;11;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;81.0;0.0;0.0;21.0;37.0;12.0;0.0;0.0;5.0;5.0;1.0;51.0;3.0;5.0;3.0;13.0;146.0;3524402;240275;4
2025;12;35244096816;CENTRO POP;dos Ferroviários 126   Jardim Mesquita;JACAREI;SP;352440;93.0;0.0;0.0;26.0;42.0;13.0;0.0;0.0;6.0;5.0;1.0;32.0;2.0;7.0;3.0;7.0;137.0;3524402;240275;4
2025;1;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;52.0;0.0;0.0;14.0;27.0;5.0;0.0;0.0;0.0;5.0;1.0;19.0;22.0;19.0;2.0;7.0;73.0;3525300;133497;4
2025;2;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;54.0;0.0;0.0;18.0;30.0;2.0;0.0;0.0;0.0;4.0;0.0;41.0;22.0;17.0;3.0;0.0;56.0;3525300;133497;4
2025;3;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;56.0;0.0;0.0;22.0;26.0;4.0;0.0;0.0;0.0;4.0;0.0;41.0;22.0;23.0;1.0;2.0;40.0;3525300;133497;4
2025;4;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;51.0;0.0;0.0;16.0;27.0;1.0;0.0;0.0;3.0;4.0;0.0;40.0;20.0;21.0;1.0;0.0;83.0;3525300;133497;4
2025;5;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;84.0;0.0;0.0;29.0;42.0;1.0;0.0;0.0;4.0;8.0;0.0;66.0;41.0;38.0;0.0;1.0;198.0;3525300;133497;4
2025;6;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;74.0;0.0;0.0;23.0;40.0;0.0;0.0;0.0;1.0;9.0;1.0;60.0;30.0;26.0;3.0;1.0;175.0;3525300;133497;4
2025;9;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;52.0;0.0;0.0;10.0;31.0;2.0;0.0;0.0;0.0;9.0;0.0;42.0;18.0;9.0;0.0;3.0;72.0;3525300;133497;4
2025;10;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;60.0;0.0;0.0;13.0;31.0;2.0;0.0;0.0;1.0;13.0;0.0;46.0;23.0;19.0;0.0;11.0;103.0;3525300;133497;4
2025;11;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;59.0;0.0;0.0;16.0;32.0;0.0;0.0;0.0;1.0;10.0;0.0;42.0;24.0;5.0;1.0;0.0;68.0;3525300;133497;4
2025;12;35253098127;CENTRO POP;Eduardo Bertachini 115   Jardim Rosa Branca;JAU;SP;352530;60.0;0.0;0.0;11.0;33.0;1.0;0.0;0.0;2.0;12.0;1.0;41.0;29.0;16.0;0.0;2.0;125.0;3525300;133497;4
2025;1;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;254.0;0.0;0.0;104.0;102.0;9.0;0.0;0.0;15.0;23.0;1.0;103.0;116.0;19.0;1.0;4.0;341.0;3525904;443221;4
2025;2;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;237.0;0.0;0.0;91.0;103.0;4.0;0.0;0.0;19.0;18.0;2.0;97.0;142.0;19.0;1.0;1.0;279.0;3525904;443221;4
2025;3;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;205.0;0.0;0.0;90.0;83.0;6.0;0.0;0.0;17.0;9.0;0.0;95.0;133.0;11.0;17.0;1.0;205.0;3525904;443221;4
2025;4;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;143.0;0.0;0.0;60.0;66.0;3.0;0.0;0.0;9.0;5.0;0.0;76.0;127.0;11.0;4.0;7.0;175.0;3525904;443221;4
2025;5;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;181.0;0.0;0.0;70.0;79.0;6.0;0.0;0.0;18.0;7.0;1.0;66.0;118.0;12.0;3.0;7.0;253.0;3525904;443221;4
2025;6;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;136.0;0.0;0.0;56.0;61.0;2.0;0.0;0.0;12.0;4.0;1.0;122.0;111.0;25.0;2.0;14.0;281.0;3525904;443221;4
2025;7;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;244.0;0.0;0.0;91.0;109.0;7.0;0.0;0.0;21.0;13.0;3.0;122.0;111.0;25.0;2.0;14.0;281.0;3525904;443221;4
2025;8;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;202.0;0.0;0.0;76.0;85.0;9.0;0.0;0.0;20.0;12.0;0.0;87.0;141.0;20.0;5.0;6.0;330.0;3525904;443221;4
2025;9;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;202.0;0.0;0.0;80.0;79.0;13.0;0.0;0.0;18.0;12.0;0.0;106.0;81.0;27.0;0.0;12.0;311.0;3525904;443221;4
2025;10;35259095940;CREAS POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;202.0;0.0;0.0;82.0;76.0;7.0;0.0;0.0;17.0;20.0;0.0;100.0;113.0;23.0;1.0;9.0;277.0;3525904;443221;4
2025;11;35259095940;CENTRO POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;144.0;0.0;0.0;52.0;62.0;6.0;0.0;0.0;16.0;8.0;0.0;76.0;50.0;22.0;4.0;6.0;195.0;3525904;443221;4
2025;12;35259095940;CENTRO POP;Marechal Deodoro da Fonseca 504   Centro;JUNDIAI;SP;352590;144.0;0.0;0.0;60.0;63.0;3.0;0.0;0.0;6.0;9.0;3.0;77.0;91.0;19.0;3.0;8.0;233.0;3525904;443221;4
2025;1;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;77.0;0.0;0.0;25.0;40.0;0.0;0.0;0.0;4.0;8.0;0.0;65.0;25.0;9.0;2.0;2.0;470.0;3526704;98161;3
2025;2;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;73.0;0.0;0.0;29.0;29.0;2.0;0.0;0.0;5.0;7.0;1.0;65.0;33.0;9.0;0.0;0.0;388.0;3526704;98161;3
2025;3;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;68.0;0.0;0.0;20.0;34.0;2.0;0.0;0.0;3.0;8.0;1.0;62.0;28.0;9.0;6.0;0.0;446.0;3526704;98161;3
2025;4;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;72.0;0.0;0.0;27.0;32.0;4.0;0.0;0.0;5.0;4.0;0.0;59.0;23.0;7.0;1.0;1.0;457.0;3526704;98161;3
2025;5;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;52.0;0.0;0.0;19.0;26.0;2.0;0.0;0.0;2.0;3.0;0.0;50.0;15.0;7.0;0.0;0.0;339.0;3526704;98161;3
2025;6;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;70.0;0.0;0.0;32.0;27.0;1.0;0.0;0.0;6.0;4.0;0.0;65.0;22.0;7.0;0.0;0.0;250.0;3526704;98161;3
2025;7;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;61.0;0.0;0.0;18.0;34.0;0.0;0.0;0.0;5.0;4.0;0.0;55.0;17.0;0.0;2.0;2.0;284.0;3526704;98161;3
2025;8;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;92.0;0.0;0.0;31.0;53.0;1.0;0.0;0.0;4.0;3.0;0.0;68.0;19.0;0.0;2.0;7.0;277.0;3526704;98161;3
2025;9;35267098146;CENTRO POP RUA;Thomé de Souza  490   JD Santa Rita;LEME;SP;352670;90.0;0.0;0.0;34.0;42.0;3.0;0.0;0.0;8.0;3.0;0.0;65.0;17.0;0.0;3.0;5.0;333.0;3526704;98161;3
